AccNo,Type,PhoneNo,CallTime,Duration
SA-0155-74-77,R,+65-81344036,2012-05-08 14:23:50,194
SA-0339-42-22,R,+65-81603930,2011-11-04 05:02:06,901
SA-0261-41-34,R,+65-85754919,2012-11-12 14:35:07,416
SA-0063-02-33,R,+65-82079204,2012-10-29 11:49:07,81
SA-0009-04-02,R,+65-80953755,2012-03-05 02:09:41,950
SA-0202-82-34,R,+65-85156091,2012-05-17 20:32:15,573
SA-0343-60-69,R,+65-83316519,2011-05-25 20:18:55,110
SA-0133-16-62,R,+65-88902792,2012-02-04 20:13:05,774
SA-0414-20-79,R,+65-85954203,2012-11-08 14:12:24,914
SA-0186-07-48,R,+65-83970205,2011-03-07 18:13:23,410
SA-0335-96-08,R,+65-83575661,2011-03-17 21:28:34,881
SA-0055-36-68,R,+65-83289378,2012-04-29 01:13:11,817
SA-0033-12-88,R,+65-88023525,2011-07-04 22:05:31,787
SA-0220-48-64,R,+65-82956217,2012-05-05 14:27:24,830
SA-0202-82-34,R,+65-81293843,2012-11-01 18:38:46,655
SA-0261-41-34,R,+65-85229614,2012-03-19 22:50:40,953
SA-0227-78-67,R,+65-89087141,2012-07-01 17:39:23,536
SA-0290-06-89,R,+65-86258056,2011-08-08 07:23:44,423
SA-0361-84-31,R,+65-83377247,2011-07-09 10:26:01,87
SA-0290-06-89,R,+65-88272872,2012-12-10 09:19:25,721
SA-0155-74-77,R,+65-89385224,2011-11-15 23:26:27,846
SA-0005-14-91,R,+65-86307835,2011-09-17 00:55:20,185
SA-0261-41-34,R,+65-89824720,2011-10-14 05:48:35,958
SA-0261-41-34,R,+65-89922169,2011-09-01 12:00:53,914
SA-0314-69-44,R,+65-85301366,2011-05-18 14:19:30,762
SA-0138-33-52,R,+65-82262079,2012-12-11 07:02:21,870
SA-0187-35-19,R,+65-80425069,2011-05-07 16:03:50,894
SA-0261-41-34,R,+65-88664890,2012-01-14 08:23:38,77
SA-0080-84-93,R,+65-84529680,2012-09-09 16:41:31,300
SA-0314-69-44,R,+65-89209876,2012-05-10 20:19:45,753
SA-0220-48-64,R,+65-83992188,2012-10-14 18:28:32,352
SA-0055-36-68,R,+65-84661500,2012-07-19 22:07:27,579
SA-0021-95-06,R,+65-89274044,2011-01-25 11:02:37,686
SA-0107-05-98,R,+65-80765274,2011-08-23 15:46:22,641
SA-0220-48-64,R,+65-85265815,2012-07-20 09:26:30,182
SA-0186-07-48,R,+65-84175703,2011-01-05 05:21:57,367
SA-0063-02-33,R,+65-83675012,2012-12-27 08:41:16,720
SA-0133-16-62,R,+65-85359142,2012-03-29 05:21:49,140
SA-0145-41-01,R,+65-89525852,2012-07-15 19:26:14,435
SA-0305-50-15,R,+65-81841912,2012-01-02 12:21:53,233
SA-0037-94-05,R,+65-87718709,2011-03-28 13:52:45,721
SA-0021-95-06,R,+65-83219999,2012-07-25 00:47:48,747
SA-0012-71-76,R,+65-87362351,2011-04-03 23:33:15,693
SA-0312-94-95,R,+65-82345842,2012-11-09 00:22:39,112
SA-0080-84-93,R,+65-87312209,2012-07-11 19:02:50,810
SA-0055-36-68,R,+65-84381668,2012-02-23 18:32:50,659
SA-0005-14-91,R,+65-86406619,2011-02-05 15:04:05,636
SA-0133-16-62,R,+65-83680606,2012-05-20 06:55:59,984
SA-0050-81-89,R,+65-81928621,2012-07-01 08:33:00,230
SA-0220-61-46,R,+65-89216203,2011-07-16 02:25:04,927
SA-0112-53-34,R,+65-89143863,2011-08-01 22:45:29,985
SA-0138-33-52,R,+65-82746427,2011-05-09 01:55:53,234
SA-0138-33-52,R,+65-87203731,2012-05-04 03:57:54,730
SA-0147-43-82,R,+65-86187603,2012-06-12 15:43:00,382
SA-0037-94-05,R,+65-87223156,2012-05-12 15:19:21,729
SA-0210-42-47,R,+65-82831300,2012-04-24 12:36:41,585
SA-0220-48-64,R,+65-81477414,2011-08-08 04:24:52,82
SA-0210-42-47,R,+65-81747076,2012-12-09 22:09:34,131
SA-0401-55-12,R,+65-88473709,2011-01-25 14:18:18,618
SA-0133-16-62,R,+65-89302904,2011-12-21 09:33:29,205
SA-0009-04-02,R,+65-80472134,2011-11-07 06:15:59,733
SA-0187-35-19,R,+65-83177509,2011-05-23 19:53:28,964
SA-0220-61-46,R,+65-84672330,2012-09-18 05:59:36,187
SA-0138-33-52,R,+65-86516282,2012-04-30 21:11:16,936
SA-0252-71-33,R,+65-88457115,2011-04-24 18:17:35,437
SA-0343-60-69,R,+65-87280159,2012-03-04 21:30:20,771
SA-0138-33-52,R,+65-83320871,2011-08-04 07:49:43,799
SA-0112-53-34,R,+65-80158874,2011-06-30 00:40:55,298
SA-0186-07-48,R,+65-85998984,2012-06-29 07:39:00,179
SA-0303-06-26,R,+65-80080880,2012-02-14 06:06:04,752
SA-0145-41-01,R,+65-81900748,2012-09-01 02:07:24,714
SA-0261-41-34,R,+65-89395526,2012-03-15 05:18:03,145
SA-0107-05-98,R,+65-84813340,2011-05-07 04:52:22,744
SA-0279-91-74,R,+65-87140875,2012-03-04 20:53:34,476
SA-0186-07-48,R,+65-85099073,2012-12-29 22:31:44,875
SA-0210-42-47,R,+65-81490349,2012-06-19 04:19:36,970
SA-0080-84-93,R,+65-80140407,2011-10-29 11:12:14,447
SA-0202-82-34,R,+65-80036733,2011-09-03 10:31:11,118
SA-0252-71-33,R,+65-81805963,2012-10-08 11:08:37,704
SA-0063-02-33,R,+65-84426729,2011-08-07 02:16:42,456
SA-0335-96-08,R,+65-83691290,2012-07-13 18:25:15,215
SA-0033-12-88,R,+65-87235541,2011-04-01 17:51:06,220
SA-0155-74-77,R,+65-81214265,2012-06-01 19:59:31,767
SA-0063-02-33,R,+65-89531839,2011-11-18 06:49:53,248
SA-0361-84-31,R,+65-87373093,2011-03-08 11:51:40,324
SA-0202-82-34,R,+65-89486766,2012-02-25 10:01:02,774
SA-0186-07-48,R,+65-89812271,2012-04-27 22:30:31,348
SA-0378-80-96,R,+65-88597893,2011-07-05 19:15:07,560
SA-0339-42-22,R,+65-87411249,2011-01-24 06:22:25,514
SA-0147-43-82,R,+65-80432442,2012-05-15 01:01:45,112
SA-0138-33-52,R,+65-87895340,2011-04-12 15:03:09,316
SA-0185-10-64,R,+65-87078640,2012-11-08 13:51:43,972
SA-0005-14-91,R,+65-80495609,2012-06-13 06:40:52,408
SA-0252-71-33,R,+65-85218744,2012-04-25 23:12:11,874
SA-0080-84-93,R,+65-87539091,2011-11-27 15:04:27,947
SA-0114-12-73,R,+65-86301692,2011-09-17 16:58:05,69
SA-0009-04-02,R,+65-82675332,2011-02-28 07:00:04,906
SA-0151-98-79,R,+65-83532221,2011-10-26 03:32:45,225
SA-0261-41-34,R,+65-88699686,2012-02-13 14:53:34,667
SA-0133-16-62,R,+65-81213776,2012-03-02 09:30:48,480
SA-0005-14-91,R,+65-80487677,2011-07-15 04:46:00,826
SA-0037-94-05,R,+65-89352982,2011-05-21 20:42:47,577
SA-0186-07-48,R,+65-88768402,2012-09-22 17:49:44,584
SA-0009-04-02,R,+65-86876055,2012-07-01 13:31:30,402
SA-0202-82-34,R,+65-83688039,2011-04-02 22:19:11,415
SA-0092-93-02,R,+65-85665217,2011-02-15 03:11:02,331
SA-0335-96-08,R,+65-80564022,2012-05-28 08:27:40,719
SA-0147-43-82,R,+65-88776513,2011-01-05 01:40:15,152
SA-0145-41-01,R,+65-85317991,2011-11-06 11:24:44,452
SA-0414-86-48,R,+65-86650703,2011-07-30 12:09:54,360
SA-0012-71-76,R,+65-87719042,2012-08-24 05:19:52,368
SA-0227-78-67,R,+65-87989040,2011-03-15 22:57:08,187
SA-0414-20-79,R,+65-85253657,2011-08-27 19:10:14,441
SA-0009-04-02,R,+65-81552699,2012-09-22 21:12:32,372
SA-0303-06-26,R,+65-88513770,2012-04-14 14:02:30,149
SA-0220-61-46,R,+65-82080070,2011-09-08 12:53:43,704
SA-0263-79-37,R,+65-86916292,2011-04-16 00:59:13,711
SA-0055-36-68,R,+65-83063170,2011-02-25 18:02:14,163
SA-0303-06-26,R,+65-89048593,2012-01-24 03:32:31,958
SA-0361-84-31,R,+65-80477381,2012-07-01 18:58:09,853
SA-0037-94-05,R,+65-80440980,2012-01-08 18:26:50,121
SA-0063-02-33,R,+65-89988859,2012-10-25 08:10:30,610
SA-0401-55-12,R,+65-88740234,2011-08-01 15:59:16,344
SA-0339-42-22,R,+65-81861241,2012-04-21 05:48:16,193
SA-0335-96-08,R,+65-86272101,2011-08-27 11:43:06,571
SA-0080-84-93,R,+65-86553936,2011-04-04 15:18:00,689
SA-0227-78-67,R,+65-85355835,2011-12-09 00:54:57,845
SA-0182-19-79,R,+65-87466951,2012-12-30 07:16:49,665
SA-0220-48-64,R,+65-84331997,2012-11-11 03:23:16,364
SA-0033-12-88,R,+65-89527609,2011-05-10 02:55:11,588
SA-0182-19-79,R,+65-82520072,2012-05-02 10:20:36,271
SA-0210-42-47,R,+65-88721280,2012-05-19 13:28:31,787
SA-0186-07-48,R,+65-84972343,2011-11-07 08:31:26,324
SA-0033-12-88,R,+65-83597383,2012-06-04 21:28:09,338
SA-0314-69-44,R,+65-85213708,2011-12-11 08:06:22,490
SA-0378-80-96,R,+65-80260341,2012-01-22 22:28:40,83
SA-0033-12-88,R,+65-83394511,2011-10-05 03:42:44,757
SA-0220-61-46,R,+65-80947512,2011-06-13 06:09:47,307
SA-0279-91-74,R,+65-80582391,2011-08-23 21:24:50,819
SA-0263-79-37,R,+65-89495044,2012-11-24 14:06:53,688
SA-0145-41-01,R,+65-84143161,2011-03-18 00:41:56,765
SA-0186-07-48,R,+65-81661864,2012-04-29 03:40:43,195
SA-0249-45-54,R,+65-82013228,2011-06-20 23:22:59,799
SA-0080-84-93,R,+65-82162986,2011-09-14 19:34:17,975
SA-0145-41-01,R,+65-83039938,2012-04-07 18:02:57,330
SA-0414-86-48,R,+65-80043792,2012-06-28 15:37:59,415
SA-0414-20-79,R,+65-80684539,2011-05-11 03:03:06,572
SA-0133-16-62,R,+65-85176481,2012-03-31 06:11:59,690
SA-0063-02-33,R,+65-88249072,2011-03-12 20:37:14,300
SA-0114-12-73,R,+65-83091786,2012-01-26 02:50:16,347
SA-0290-06-89,R,+65-87569935,2011-07-19 03:14:26,110
SA-0361-84-31,R,+65-87985621,2011-03-20 22:43:06,731
SA-0314-69-44,R,+65-87583758,2012-06-12 02:00:01,759
SA-0312-94-95,R,+65-86587857,2011-12-02 01:11:43,111
SA-0249-45-54,R,+65-86737102,2012-10-23 13:44:23,442
SA-0151-98-79,R,+65-83608434,2011-05-31 11:38:26,439
SA-0343-60-69,R,+65-80282096,2012-09-19 14:56:35,521
SA-0220-48-64,R,+65-88373646,2011-03-26 18:05:00,456
SA-0220-48-64,R,+65-82695486,2011-01-21 23:23:54,936
SA-0290-06-89,R,+65-82162314,2011-03-03 11:02:28,763
SA-0249-45-54,R,+65-86919816,2012-09-09 20:27:10,434
SA-0092-93-02,R,+65-88630943,2012-04-22 17:31:24,642
SA-0220-61-46,R,+65-82355136,2012-06-11 08:06:03,920
SA-0263-79-37,R,+65-85417215,2012-04-19 22:17:18,264
SA-0279-91-74,R,+65-87208047,2012-10-04 15:30:22,298
SA-0312-94-95,R,+65-89947601,2011-02-20 09:07:09,478
SA-0261-41-34,R,+65-87894167,2012-07-19 15:36:35,713
SA-0144-10-84,R,+65-84814617,2012-09-02 11:05:17,653
SA-0187-35-19,R,+65-87635565,2012-08-24 02:18:50,878
SA-0222-28-58,R,+65-87561821,2012-04-17 08:35:27,659
SA-0151-98-79,R,+65-84398936,2011-07-04 10:03:37,562
SA-0312-94-95,R,+65-89734227,2011-02-05 08:05:32,418
SA-0261-41-34,R,+65-88746234,2012-06-01 15:59:05,525
SA-0414-20-79,R,+65-85062035,2012-10-17 07:04:48,529
SA-0092-93-02,R,+65-83562822,2012-12-27 14:53:00,498
SA-0185-10-64,R,+65-86751871,2012-04-07 14:46:16,719
SA-0252-71-33,R,+65-83028496,2012-01-06 23:20:43,410
SA-0005-14-91,R,+65-81286244,2012-06-23 17:14:10,294
SA-0037-94-05,R,+65-86648841,2011-01-31 14:49:37,98
SA-0343-60-69,R,+65-83874842,2011-11-06 15:21:13,494
SA-0414-86-48,R,+65-82083876,2011-05-27 08:46:13,914
SA-0312-94-95,R,+65-81515095,2011-05-20 22:53:46,374
SA-0227-78-67,R,+65-86657290,2011-06-15 17:00:31,473
SA-0005-14-91,R,+65-84338735,2012-12-06 17:30:33,100
SA-0414-20-79,R,+65-81587150,2011-06-08 13:54:48,460
SA-0220-61-46,R,+65-86367315,2011-08-25 19:53:35,563
SA-0227-78-67,R,+65-83199670,2012-08-10 03:22:02,943
SA-0305-50-15,R,+65-81533494,2012-02-19 21:37:14,685
SA-0312-94-95,R,+65-80126291,2011-12-02 07:04:46,112
SA-0187-35-19,R,+65-82716287,2011-01-23 08:47:12,567
SA-0222-28-58,R,+65-82913324,2012-03-30 13:27:33,625
SA-0021-95-06,R,+65-88900258,2011-06-17 11:38:34,212
SA-0112-53-34,R,+65-82099873,2011-01-28 01:26:00,243
SA-0220-48-64,R,+65-84562448,2011-12-29 15:28:40,775
SA-0112-53-34,R,+65-84720471,2011-12-05 23:51:15,991
SA-0186-07-48,R,+65-88828998,2012-08-07 09:11:26,739
SA-0185-10-64,R,+65-83418249,2012-11-28 11:38:44,280
SA-0343-60-69,R,+65-85066527,2011-01-31 09:34:27,858
SA-0186-07-48,R,+65-84685163,2011-04-05 20:58:13,474
SA-0227-78-67,R,+65-84741296,2012-08-10 08:35:46,618
SA-0378-80-96,R,+65-81145544,2011-06-11 10:34:11,506
SA-0314-69-44,R,+65-84227406,2011-07-13 15:01:49,690
SA-0009-04-02,R,+65-80889553,2012-06-13 07:05:06,742
SA-0144-10-84,R,+65-88017753,2011-11-02 11:21:38,327
SA-0361-84-31,R,+65-82611442,2012-12-16 13:23:12,382
SA-0063-02-33,R,+65-87705742,2012-11-29 13:50:54,606
SA-0151-98-79,R,+65-88817701,2011-08-19 18:53:19,795
SA-0145-41-01,R,+65-87790589,2012-02-05 13:14:46,117
SA-0133-16-62,R,+65-88709683,2011-06-14 16:30:37,713
SA-0343-60-69,R,+65-88536249,2012-07-13 01:47:44,884
SA-0063-02-33,R,+65-80565421,2011-03-15 03:27:27,539
SA-0361-84-31,R,+65-86207148,2012-02-26 05:22:21,191
SA-0378-80-96,R,+65-84694627,2012-12-12 22:25:11,732
SA-0144-10-84,R,+65-89113050,2011-09-04 10:31:00,777
SA-0063-02-33,R,+65-85979794,2012-01-10 10:36:06,181
SA-0055-36-68,R,+65-87953849,2011-08-24 21:49:00,96
SA-0138-33-52,R,+65-86719756,2011-12-19 00:42:59,763
SA-0055-36-68,R,+65-89076619,2011-05-06 08:52:45,166
SA-0249-45-54,R,+65-89073996,2011-03-04 12:41:30,525
SA-0155-74-77,R,+65-81455718,2011-07-10 19:41:46,931
SA-0144-10-84,R,+65-85929608,2011-02-27 15:41:42,173
SA-0263-79-37,R,+65-86813430,2012-11-19 12:53:55,934
SA-0138-33-52,R,+65-84022566,2012-02-25 01:29:43,902
SA-0222-28-58,R,+65-88228930,2011-12-01 10:52:01,497
SA-0335-96-08,R,+65-89823691,2012-07-28 03:06:06,94
SA-0343-60-69,R,+65-86466256,2011-06-19 20:52:13,315
SA-0263-79-37,R,+65-81329330,2011-02-19 23:47:42,743
SA-0138-33-52,R,+65-83644186,2011-07-12 19:18:04,92
SA-0305-50-15,R,+65-87777402,2011-10-17 04:38:51,593
SA-0227-78-67,R,+65-89595059,2011-10-19 17:08:04,246
SA-0112-53-34,R,+65-86828751,2011-08-06 21:58:12,588
SA-0114-12-73,R,+65-84265546,2011-06-07 13:05:03,411
SA-0305-50-15,R,+65-88113225,2012-09-22 02:12:40,525
SA-0151-98-79,R,+65-80397246,2012-11-25 01:58:21,845
SA-0290-06-89,R,+65-80558926,2012-05-22 13:21:35,118
SA-0187-35-19,R,+65-88609646,2011-08-01 07:11:49,294
SA-0155-74-77,R,+65-85116280,2012-04-12 02:04:17,231
SA-0314-69-44,R,+65-82653281,2011-11-05 14:28:21,789
SA-0107-05-98,R,+65-81197128,2011-07-22 14:04:01,685
SA-0401-55-12,R,+65-87391687,2012-12-05 15:56:45,428
SA-0303-06-26,R,+65-82223713,2011-07-06 11:49:16,750
SA-0092-93-02,R,+65-80961238,2011-08-03 21:02:12,807
SA-0252-71-33,R,+65-80042511,2012-06-23 17:02:34,230
SA-0185-59-07,R,+65-85847187,2011-10-22 01:10:09,104
SA-0033-12-88,R,+65-80543271,2012-04-29 09:16:18,760
SA-0092-93-02,R,+65-88782415,2011-01-18 18:51:07,862
SA-0005-14-91,R,+65-84199774,2011-09-20 21:20:18,218
SA-0005-14-91,R,+65-85334815,2012-12-14 23:46:03,98
SA-0080-84-93,R,+65-88727924,2012-01-16 05:15:00,919
SA-0210-42-47,R,+65-82387534,2012-03-05 09:29:52,693
SA-0290-06-89,R,+65-88320918,2011-07-30 03:45:34,489
SA-0252-71-33,R,+65-87734470,2012-09-03 08:47:42,374
SA-0185-10-64,R,+65-86711270,2012-03-18 04:25:43,946
SA-0401-55-12,R,+65-87009378,2012-07-10 17:20:02,654
SA-0290-06-89,R,+65-86021531,2012-11-19 04:45:09,453
SA-0222-28-58,R,+65-86137179,2012-10-27 16:51:24,341
SA-0092-93-02,R,+65-86812401,2012-04-10 15:23:22,126
SA-0185-59-07,R,+65-83532543,2012-10-08 13:20:15,814
SA-0021-95-06,R,+65-88301632,2012-09-24 00:11:31,65
SA-0012-71-76,R,+65-89700304,2012-09-04 15:57:43,242
SA-0186-07-48,R,+65-84627823,2011-01-14 04:15:01,349
SA-0033-12-88,R,+65-87224506,2011-06-05 10:14:11,213
SA-0112-53-34,R,+65-81811695,2012-10-22 12:15:47,175
SA-0185-59-07,R,+65-85953119,2012-04-06 00:16:45,207
SA-0112-53-34,R,+65-87187444,2011-09-29 10:49:03,193
SA-0080-84-93,R,+65-81680164,2011-06-19 08:56:20,179
SA-0303-06-26,R,+65-87948353,2011-12-11 19:04:54,148
SA-0361-84-31,R,+65-84288848,2012-04-14 16:31:40,899
SA-0055-36-68,R,+65-80501889,2011-02-28 19:29:36,141
SA-0303-06-26,R,+65-83158602,2012-02-14 20:17:12,280
SA-0080-84-93,R,+65-86920736,2011-11-18 14:56:44,817
SA-0107-05-98,R,+65-86147294,2012-06-09 10:44:20,463
SA-0314-69-44,R,+65-82715128,2012-09-11 09:11:52,397
SA-0114-12-73,R,+65-80074180,2011-06-08 14:10:33,336
SA-0155-74-77,R,+65-84707449,2012-03-11 08:39:31,278
SA-0220-61-46,R,+65-88065700,2012-04-21 14:26:02,746
SA-0339-42-22,R,+65-84973854,2011-05-06 12:53:50,783
SA-0009-04-02,R,+65-85766383,2012-08-24 14:53:35,149
SA-0343-60-69,R,+65-83868879,2011-11-25 20:51:19,932
SA-0261-41-34,R,+65-88360078,2011-03-17 08:34:25,190
SA-0303-06-26,R,+65-83326782,2012-05-26 05:41:00,338
SA-0185-10-64,R,+65-86003066,2012-05-28 16:21:52,801
SA-0279-91-74,R,+65-84061593,2012-01-05 08:55:51,576
SA-0063-02-33,R,+65-85504604,2012-06-15 01:06:47,664
SA-0222-28-58,R,+65-81101898,2012-03-25 20:45:31,349
SA-0138-33-52,R,+65-89225348,2011-08-20 21:41:29,840
SA-0220-48-64,R,+65-83958154,2012-07-01 13:16:58,349
SA-0414-86-48,R,+65-81227884,2011-06-11 10:24:43,855
SA-0063-02-33,R,+65-82714067,2012-12-03 15:17:39,746
SA-0107-05-98,R,+65-87108406,2011-08-04 19:44:40,261
SA-0033-12-88,R,+65-83898468,2012-12-12 08:13:59,735
SA-0303-06-26,R,+65-88120539,2012-07-18 22:50:24,272
SA-0114-12-73,R,+65-84823658,2012-06-08 23:56:27,506
SA-0361-84-31,R,+65-80936804,2012-08-27 03:40:48,680
SA-0145-41-01,R,+65-89047528,2011-06-12 05:26:23,510
SA-0155-74-77,R,+65-84688871,2012-08-27 18:09:12,721
SA-0361-84-31,R,+65-86039389,2012-01-22 03:58:58,188
SA-0009-04-02,R,+65-88226268,2012-07-30 18:39:47,488
SA-0037-94-05,R,+65-86364438,2011-10-02 03:23:34,790
SA-0186-07-48,R,+65-80121793,2012-01-02 07:09:25,348
SA-0378-80-96,R,+65-85331689,2012-01-05 21:58:54,926
SA-0063-02-33,R,+65-83707632,2011-12-05 19:31:35,504
SA-0312-94-95,R,+65-85754663,2011-10-06 10:50:25,895
SA-0114-12-73,R,+65-85598828,2011-03-08 15:36:41,985
SA-0186-07-48,R,+65-86983616,2011-11-25 13:45:36,839
SA-0414-86-48,R,+65-88475962,2011-11-14 00:14:42,166
SA-0414-86-48,R,+65-89552970,2011-07-27 13:09:59,431
SA-0414-86-48,R,+65-87845538,2011-03-03 03:38:28,587
SA-0114-12-73,R,+65-83663646,2011-07-16 19:28:20,271
SA-0185-59-07,R,+65-89678071,2012-11-04 07:34:32,662
SA-0186-07-48,R,+65-88949262,2011-06-21 12:16:01,657
SA-0335-96-08,R,+65-82029142,2012-02-02 20:18:45,125
SA-0361-84-31,R,+65-88830747,2012-12-25 09:19:52,93
SA-0220-61-46,R,+65-83877089,2012-06-12 22:58:08,157
SA-0222-28-58,R,+65-85807263,2011-10-01 19:44:37,721
SA-0138-33-52,R,+65-85921316,2012-10-24 00:22:38,305
SA-0252-71-33,R,+65-85545527,2011-08-26 23:47:51,782
SA-0361-84-31,R,+65-87950425,2012-03-15 06:11:17,624
SA-0339-42-22,R,+65-86288517,2011-10-20 10:21:47,282
SA-0114-12-73,R,+65-86154103,2012-08-21 18:12:56,476
SA-0055-36-68,R,+65-81423186,2011-09-15 10:54:15,188
SA-0133-16-62,R,+65-85357824,2012-12-28 19:19:20,442
SA-0335-96-08,R,+65-84035655,2011-04-28 10:09:14,414
SA-0314-69-44,R,+65-86950865,2012-04-25 23:19:32,999
SA-0009-04-02,R,+65-86214291,2012-01-12 01:31:18,624
SA-0155-74-77,R,+65-85043203,2011-04-06 17:54:51,370
SA-0401-55-12,R,+65-85242493,2011-05-31 03:11:14,187
SA-0222-28-58,R,+65-80162499,2012-08-28 22:56:18,986
SA-0151-98-79,R,+65-89205799,2012-05-08 04:14:47,294
SA-0187-35-19,R,+65-85635516,2012-04-26 23:11:46,769
SA-0220-61-46,R,+65-83365901,2012-03-26 13:07:30,929
SA-0202-82-34,R,+65-87152303,2011-06-10 21:07:58,123
SA-0112-53-34,R,+65-88643308,2012-05-03 16:57:51,904
SA-0305-50-15,R,+65-82282307,2011-11-09 08:03:50,150
SA-0303-06-26,R,+65-87073312,2011-05-20 13:09:15,673
SA-0063-02-33,R,+65-89652350,2012-02-05 17:44:24,844
SA-0339-42-22,R,+65-85062287,2012-06-22 07:50:37,365
SA-0339-42-22,R,+65-88068812,2012-01-20 04:13:40,887
SA-0012-71-76,R,+65-83524976,2012-05-07 04:18:18,779
SA-0210-42-47,R,+65-87501047,2011-10-17 21:58:16,131
SA-0227-78-67,R,+65-86906155,2011-01-01 05:10:37,548
SA-0261-41-34,R,+65-82866385,2012-06-25 11:17:59,407
SA-0012-71-76,R,+65-80200105,2011-05-31 21:30:13,199
SA-0202-82-34,R,+65-82747677,2012-05-09 14:20:41,67
SA-0220-48-64,R,+65-86248503,2012-10-11 02:59:03,674
SA-0144-10-84,R,+65-80521418,2011-02-17 08:38:42,868
SA-0012-71-76,R,+65-85279018,2011-08-04 18:03:45,533
SA-0112-53-34,R,+65-89152698,2012-08-21 00:44:15,408
SA-0227-78-67,R,+65-84583996,2011-04-04 13:24:27,648
SA-0055-36-68,R,+65-83791954,2012-07-11 13:18:57,384
SA-0005-14-91,R,+65-84007413,2012-07-03 08:30:28,180
SA-0033-12-88,R,+65-83242942,2011-05-06 14:43:23,988
SA-0080-84-93,R,+65-83058737,2011-06-17 12:06:54,734
SA-0414-86-48,R,+65-87615561,2012-06-04 00:37:34,407
SA-0005-14-91,R,+65-99172551,2011-04-29 12:18:04,934
SA-0305-50-15,R,+65-93144273,2012-12-23 13:11:22,76
SA-0312-94-95,R,+65-94293971,2012-02-18 10:31:34,799
SA-0335-96-08,R,+65-95874538,2011-06-16 00:03:31,449
SA-0220-48-64,R,+65-98683926,2011-09-20 15:19:21,551
SA-0252-71-33,R,+65-93396178,2011-10-04 15:29:38,209
SA-0080-84-93,R,+65-94500612,2011-06-01 07:51:09,237
SA-0112-53-34,R,+65-98793656,2012-10-09 20:07:13,473
SA-0063-02-33,R,+65-94989213,2011-06-02 00:04:10,782
SA-0339-42-22,R,+65-90897913,2012-07-30 02:13:21,784
SA-0080-84-93,R,+65-97312075,2012-02-28 18:51:09,482
SA-0182-19-79,R,+65-92939732,2011-10-14 12:44:35,465
SA-0005-14-91,R,+65-93184946,2011-04-26 09:51:14,550
SA-0279-91-74,R,+65-97809164,2011-01-21 02:38:24,677
SA-0343-60-69,R,+65-95593721,2011-05-16 11:18:47,583
SA-0112-53-34,R,+65-98221059,2011-11-29 17:26:34,561
SA-0185-10-64,R,+65-97293547,2012-08-04 19:15:47,107
SA-0252-71-33,R,+65-97159605,2012-02-28 09:34:01,448
SA-0339-42-22,R,+65-98435680,2011-05-26 13:26:27,627
SA-0185-10-64,R,+65-99740704,2012-03-26 11:21:12,74
SA-0133-16-62,R,+65-95664441,2011-10-10 05:52:27,539
SA-0055-36-68,R,+65-95779452,2012-10-03 11:31:42,792
SA-0279-91-74,R,+65-93162623,2011-12-25 01:11:32,483
SA-0252-71-33,R,+65-90593699,2012-12-13 15:24:02,365
SA-0012-71-76,R,+65-91308049,2012-07-26 07:26:02,403
SA-0252-71-33,R,+65-90330940,2011-02-26 14:34:34,535
SA-0012-71-76,R,+65-90636097,2012-04-10 16:01:11,484
SA-0414-86-48,R,+65-92271240,2011-12-29 14:32:45,784
SA-0335-96-08,R,+65-90026183,2011-11-02 04:35:20,690
SA-0185-10-64,R,+65-99620119,2011-06-05 17:47:55,605
SA-0182-19-79,R,+65-96997975,2012-02-28 19:39:40,215
SA-0187-35-19,R,+65-96889579,2011-11-20 09:46:51,135
SA-0151-98-79,R,+65-95332850,2011-10-28 15:25:40,158
SA-0361-84-31,R,+65-91891892,2011-01-19 10:29:52,190
SA-0335-96-08,R,+65-93885437,2012-02-08 03:00:11,427
SA-0187-35-19,R,+65-91079151,2011-06-20 08:49:07,976
SA-0335-96-08,R,+65-99372857,2011-06-27 00:26:34,232
SA-0303-06-26,R,+65-99540557,2011-01-12 00:23:55,999
SA-0303-06-26,R,+65-90729926,2012-12-03 07:19:35,81
SA-0414-20-79,R,+65-99048647,2012-06-25 12:44:32,387
SA-0155-74-77,R,+65-92526444,2011-05-07 03:06:30,61
SA-0033-12-88,R,+65-98138680,2012-04-04 00:06:36,805
SA-0009-04-02,R,+65-96293033,2011-12-16 20:48:49,362
SA-0133-16-62,R,+65-92200786,2012-10-06 13:22:04,684
SA-0151-98-79,R,+65-92484108,2012-03-31 13:53:00,589
SA-0147-43-82,R,+65-94273305,2012-11-29 06:53:40,147
SA-0210-42-47,R,+65-90619011,2012-09-13 07:46:05,867
SA-0033-12-88,R,+65-93977670,2011-06-07 19:55:50,384
SA-0133-16-62,R,+65-97787206,2012-01-01 23:34:26,668
SA-0303-06-26,R,+65-98690995,2011-03-14 21:55:48,102
SA-0314-69-44,R,+65-95062000,2011-06-07 16:39:05,569
SA-0147-43-82,R,+65-98687977,2011-03-23 17:20:14,313
SA-0335-96-08,R,+65-91555868,2011-08-26 09:15:21,768
SA-0220-48-64,R,+65-94268313,2011-05-22 02:10:50,578
SA-0210-42-47,R,+65-94698807,2012-05-03 08:56:50,477
SA-0185-59-07,R,+65-96229752,2012-07-07 23:42:50,527
SA-0210-42-47,R,+65-93684929,2011-05-15 18:55:14,144
